441
3	1	26.9999498695	2.99970680601	
3.5	1	36.7499570274	2.99966393789	
4	1	48.000014262	3.00022290851	
4.5	1	60.7501359078	2.99995005487	
5	1	75.0000553475	2.99856641386	
5.5	1	90.7497725809	2.99819550084	
6	1	107.999287608	3.00096083117	
6.5	1	126.750762823	3.0004063446	
7	1	147.000836465	2.99462168138	
7.5	1	168.749508534	2.99254890767	
8	1	191.996779031	3.00313008964	
8.5	1	216.751269563	3.00320807952	
9	1	243.002164299	2.98400694461	
9.5	1	270.74946324	2.97604057366	
10	1	299.993166386	3.0098228554	
0	1.5	0.000128029851952	6.75000812766	
0.5	1.5	0.749985269032	6.74996850857	
1	1.5	2.99994853669	6.74999402384	
1.5	1.5	6.75001783284	6.75002462082	
2	1.5	12.0001931575	6.75000024686	
2.5	1.5	18.749845651	6.74995619865	
3	1.5	26.9998408626	6.74995825472	
3.5	1.5	36.7501787923	6.74999208519	
4	1.5	48.0008594401	6.75004336016	
4.5	1.5	60.7492666269	6.74991623184	
5	1.5	74.9992236169	6.74966568888	
5.5	1.5	90.7507304099	6.74965365609	
6	1.5	108.003787006	6.75024205828	
6.5	1.5	126.747102034	6.75002701398	
7	1.5	146.996674698	6.74869215946	
7.5	1.5	168.752504998	6.74823069605	
8	1.5	192.014592935	6.75063582513	
8.5	1.5	216.740109962	6.75103819598	
9	1.5	242.987846822	6.7472980905	
9.5	1.5	270.757803517	6.74550315903	
10	1.5	300.049980045	6.75174105188	
0	2	-9.85518780965e-05	12.0000307358	
0.5	2	0.750003757788	11.9998879216	
1	2	3.00003737217	12.0000626177	
1.5	2	6.75000229127	12.0001908488	
2	2	11.9998985151	11.9999086398	
2.5	2	18.7500454622	12.000008399	
3	2	27.0000699784	12.000746038	
3.5	2	36.7499720636	12.0009528364	
4	2	47.9997517178	11.9994600738	
4.5	2	60.750136058	11.9999415647	
5	2	75.0001896928	12.0033383177	
5.5	2	90.7499126221	12.0043824037	
6	2	107.999304846	11.9978058934	
6.5	2	126.750406338	11.9988727962	
7	2	147.000517298	12.0123557475	
7.5	2	168.749637725	12.0172497573	
8	2	191.997767619	11.9925498353	
8.5	2	216.751678904	11.9931192167	
9	2	243.001949459	12.0391950315	
9.5	2	270.748579282	12.0578331319	
10	2	299.991568375	11.97608937	
0	2.5	8.7236786709e-05	18.7499602357	
0.5	2.5	0.750011323009	18.7501463854	
1	2.5	2.99997210235	18.7499895665	
1.5	2.5	6.74996957482	18.7498395968	
2	2.5	12.0000037404	18.7500462943	
2.5	2.5	18.7500830742	18.7500905779	
3	2.5	27.0000305384	18.7496762119	
3.5	2.5	36.749846133	18.7494872821	
4	2.5	47.999529858	18.7502078743	
4.5	2.5	60.7505788426	18.7502104536	
5	2.5	75.0005054923	18.7488528522	
5.5	2.5	90.7493098069	18.7482972073	
6	2.5	107.996991787	18.7507056558	
6.5	2.5	126.752612778	18.7506461809	
7	2.5	147.002836026	18.7460847648	
7.5	2.5	168.74766153	18.7442805426	
8	2.5	191.987089291	18.7524926494	
8.5	2.5	216.758784427	18.7521127318	
9	2.5	243.010787684	18.7363220244	
9.5	2.5	270.743099062	18.7300640449	
10	2.5	299.955718561	18.7582823111	
0	3	0.000777688220899	26.9999704235	
0.5	3	0.749981572729	27.0001120627	
1	3	2.99971190688	26.9999590793	
1.5	3	6.74996869067	26.9998356915	
2	3	12.0007519241	27.0000661176	
2.5	3	18.7496720058	27.0000367556	
3	3	26.9994893935	26.9994962834	
3.5	3	36.7502040873	26.9993123388	
4	3	48.0018160871	27.0003525594	
4.5	3	60.7490002729	27.0001215598	
5	3	74.9986094379	26.9978803618	
5.5	3	90.7506435819	26.997131214	
6	3	108.005102705	27.0013763652	
6.5	3	126.747069378	27.000797578	
7	3	146.996106867	26.9922100743	
7.5	3	168.752215172	26.989066291	
8	3	192.015394293	27.0048186651	
8.5	3	216.739964398	27.0041132419	
9	3	242.987456524	26.9741588622	
9.5	3	270.757870671	26.9622521563	
10	3	300.051206839	27.0156897546	
0	3.5	0.000903747647798	36.750061299	
0.5	3.5	0.749962629996	36.7497849536	
1	3.5	2.99965922706	36.7499711562	
1.5	3.5	6.74999353884	36.7501791329	
2	3.5	12.0009655653	36.7499681096	
2.5	3.5	18.7494883806	36.7498469322	
3	3.5	26.9993086861	36.7502062527	
3.5	3.5	36.7504264819	36.7504280065	
4	3.5	48.002841768	36.7498941291	
4.5	3.5	60.7480955792	36.7496748834	
5	3.5	74.9976706202	36.7504208464	
5.5	3.5	90.7515668909	36.7508844239	
6	3.5	108.009784391	36.7498180216	
6.5	3.5	126.743424535	36.7493269875	
7	3.5	146.991956677	36.750731676	
7.5	3.5	168.755380815	36.7516070025	
8	3.5	192.033696951	36.7495278823	
8.5	3.5	216.727565272	36.749120747	
9	3.5	242.972212147	36.7527055449	
9.5	3.5	270.767637578	36.754397466	
10	3.5	300.113841564	36.7483117004	
0	4	-0.000603639709266	48.0002328622	
0.5	4	0.750002617856	47.9991650579	
1	4	3.00021650421	48.0000257972	
1.5	4	6.75003801936	48.000869921	
2	4	11.9994671633	47.9997522705	
2.5	4	18.7502083222	47.9995211077	
3	4	27.0003505585	48.0018061197	
3.5	4	36.7498938722	48.0028342853	
4	4	47.9988382635	47.9988325832	
4.5	4	60.7505599919	47.9988704244	
5	4	75.00085813	48.0064743061	
5.5	4	90.7497326779	48.0095568368	
6	4	107.997183635	47.996030625	
6.5	4	126.751326649	47.9962344094	
7	4	147.002012312	48.02164957	
7.5	4	168.749240626	48.0319026771	
8	4	191.993011591	47.986620301	
8.5	4	216.753933502	47.9871352472	
9	4	243.005310722	48.0719620725	
9.5	4	270.747143251	48.106499974	
10	4	299.979431089	47.9561481486	
0	4.5	0.000222753914343	60.7497369596	
0.5	4.5	0.750053212217	60.7508974116	
1	4.5	2.99994925131	60.7501329969	
1.5	4.5	6.74991087121	60.749271129	
2	4.5	11.9999380719	60.7501392214	
2.5	4.5	18.7502070792	60.7505766073	
3	4.5	27.0001197103	60.7489985846	
3.5	4.5	36.7496759653	60.7480965129	
4	4.5	47.998875844	60.750561752	
4.5	4.5	60.7512397351	60.7512412038	
5	4.5	75.0011405126	60.7473932319	
5.5	4.5	90.7485781766	60.7453263889	
6	4.5	107.993552727	60.7513492273	
6.5	4.5	126.75546248	60.7529188501	
7	4.5	147.005921927	60.7435744529	
7.5	4.5	168.74493107	60.7387477271	
8	4.5	191.972489907	60.7538703641	
8.5	4.5	216.769612963	60.7556972075	
9	4.5	243.023519377	60.7292547039	
9.5	4.5	270.734209148	60.7173819492	
10	4.5	299.901682276	60.7629180396	
0	5	0.00409967099464	74.9997627358	
0.5	5	0.750048285444	75.0008324007	
1	5	2.99856973371	75.0000442987	
1.5	5	6.7496640158	74.9992228207	
2	5	12.0033311317	75.000192358	
2.5	5	18.7488492473	75.0005059233	
3	5	26.9978799365	74.9986111419	
3.5	5	36.7504231993	74.9976743235	
4	5	48.0064790357	75.0008617778	
4.5	5	60.7473910352	75.0011437276	
5	5	74.9954547644	74.9954590476	
5.5	5	90.7506702232	74.9929270248	
6	5	108.013037412	75.0026669466	
6.5	5	126.745470835	75.0032973927	
7	5	146.991554825	74.9859302442	
7.5	5	168.751289379	74.9784247397	
8	5	192.024674498	75.0086401179	
8.5	5	216.739036191	75.0092636059	
9	5	242.983113319	74.9535863007	
9.5	5	270.756905883	74.9303732459	
10	5	300.060413882	75.028389485	
0	5.5	0.00508232882202	90.7503101908	
0.5	5.5	0.750009255277	90.7489700253	
1	5.5	2.99820052126	90.7497597024	
1.5	5.5	6.74965612677	90.7507249961	
2	5.5	12.0043760718	90.7499116803	
2.5	5.5	18.7482949704	90.7493090555	
3	5.5	26.9971320221	90.7506437917	
3.5	5.5	36.7508872267	90.7515677173	
4	5.5	48.0095605843	90.7497326607	
4.5	5.5	60.7453241255	90.748577996	
5	5.5	74.9929226525	90.7506717532	
5.5	5.5	90.7523561653	90.7523587447	
6	5.5	108.023624664	90.7499837828	
6.5	5.5	126.73842818	90.7473700371	
7	5.5	146.982869582	90.7487169438	
7.5	5.5	168.75694887	90.7509337149	
8	5.5	192.060666043	90.7509295623	
8.5	5.5	216.71538263	90.7478344424	
9	5.5	242.953610836	90.7449568631	
9.5	5.5	270.775350661	90.745473864	
10	5.5	300.180602105	90.7525624849	
0	6	-0.00277405531312	108.001379325	
0.5	6	0.749957539454	107.995310285	
1	6	3.00096418381	107.999279208	
1.5	6	6.75024587776	108.003777655	
2	6	11.9978026213	107.999297188	
2.5	6	18.7507043925	107.996986004	
3	6	27.0013767519	108.005096534	
3.5	6	36.7498196998	108.009776694	
4	6	47.9960332359	107.997174401	
4.5	6	60.7513492392	107.993544009	
5	6	75.0026659441	108.013031349	
5.5	6	90.7499833506	108.023621548	
6	6	107.993301459	107.993299736	
6.5	6	126.751410979	107.985136783	
7	6	147.00382478	108.031934552	
7.5	6	168.75054286	108.056274653	
8	6	191.991565221	107.980738697	
8.5	6	216.751831727	107.971409717	
9	6	243.004530216	108.103366391	
9.5	6	270.749660687	108.162683803	
10	6	299.987223141	107.935437039	
0	6.5	-0.00117878385752	126.748851313	
0.5	6.5	0.750006047422	126.753862636	
1	6.5	3.00040919801	126.750770694	
1.5	6.5	6.75003066792	126.747108854	
2	6.5	11.9988704571	126.750410479	
2.5	6.5	18.7506448449	126.752616159	
3	6.5	27.0007970013	126.747074365	
3.5	6.5	36.7493269262	126.743430287	
4	6.5	47.9962346197	126.751329115	
4.5	6.5	60.7529206456	126.755462155	
5	6.5	75.0032997471	126.745472198	
5.5	6.5	90.7473719245	126.738431663	
6	6.5	107.985137178	126.751412971	
6.5	6.5	126.76037287	126.760373426	
7	6.5	147.012553915	126.74665489	
7.5	6.5	168.741680311	126.735406611	
8	6.5	191.947752058	126.751777841	
8.5	6.5	216.784060496	126.761609973	
9	6.5	243.042765093	126.739950169	
9.5	6.5	270.723865849	126.725756332	
10	6.5	299.827362764	126.757986367	
0	7	0.0152470643674	146.998690476	
0.5	7	0.750144326236	147.004391464	
1	7	2.99462740635	147.000849196	
1.5	7	6.7486963047	146.996685883	
2	7	12.0123510213	147.000523739	
2.5	7	18.7460833867	147.002840596	
3	7	26.9922100133	146.996114047	
3.5	7	36.7507309009	146.991965945	
4	7	48.0216460497	147.002018143	
4.5	7	60.74357522	147.005923918	
5	7	74.985932612	146.991557981	
5.5	7	90.7487182257	146.982874339	
6	7	108.031932061	147.003826998	
6.5	7	126.746652382	147.012554017	
7	7	146.983819353	146.983821551	
7.5	7	168.743432975	146.96652575	
8	7	192.025493246	147.009562768	
8.5	7	216.753215759	147.019529255	
9	7	242.992162235	146.948596461	
9.5	7	270.742332672	146.914022435	
10	7	300.003727071	147.033065227	
0	7.5	0.02119104209	168.750896811	
0.5	7.5	0.750208750047	168.74689677	
1	7.5	2.99255642742	168.749514712	
1.5	7.5	6.74823407422	168.752508743	
2	7.5	12.0172416904	168.749636968	
2.5	7.5	18.7442797526	168.747659315	
3	7.5	26.9890681247	168.75221558	
3.5	7.5	36.7516068067	168.755383668	
4	7.5	48.0318957987	168.749241485	
4.5	7.5	60.7387471053	168.744929298	
5	7.5	74.9784264697	168.751288698	
5.5	7.5	90.7509338919	168.756949576	
6	7.5	108.056269372	168.750541818	
6.5	7.5	126.735403313	168.741678556	
7	7.5	146.966522975	168.743434534	
7.5	7.5	168.749628357	168.749632069	
8	7.5	192.084719458	168.754093478	
8.5	7.5	216.720681678	168.745167563	
9	7.5	242.947669634	168.729305267	
9.5	7.5	270.765683324	168.727482111	
10	7.5	300.17472275	168.760673619	
0	8	-0.00865929796128	192.005470321	
0.5	8	0.750035693007	191.981378554	
1	8	3.00313387986	191.996767244	
1.5	8	6.7506352626	192.014577433	
2	8	11.9925398412	191.997750165	
2.5	8	18.7524936773	191.987072316	
3	8	27.0048236723	192.015378964	
3.5	8	36.7495298264	192.033683456	
4	8	47.9866121394	191.99299914	
4.5	8	60.7538704445	191.972478295	
5	8	75.0086432515	192.02466435	
5.5	8	90.7509305605	192.060657373	
6	8	107.980732371	191.991557431	
6.5	8	126.751779462	191.947747042	
7	8	147.009566659	192.02549384	
7.5	8	168.754093962	192.084725569	
8	8	191.98536137	191.985369971	
8.5	8	216.747842413	191.938524898	
9	8	243.00423528	192.082076587	
9.5	8	270.754539972	192.166135361	
10	8	299.998756487	191.940811544	
0	8.5	-0.00970164285758	216.746766914	
0.5	8.5	0.749628097327	216.761404934	
1	8.5	3.00320670664	216.751266008	
1.5	8.5	6.75103418508	216.740104899	
2	8.5	11.9931105327	216.751676371	
2.5	8.5	18.7521151546	216.758784465	
3	8.5	27.0041196122	216.739963144	
3.5	8.5	36.7491239054	216.727562055	
4	8.5	47.9871280344	216.753930848	
4.5	8.5	60.7556990401	216.769611965	
5	8.5	75.0092686987	216.73903522	
5.5	8.5	90.74783701	216.715381321	
6	8.5	107.971403974	216.751830978	
6.5	8.5	126.761616758	216.784060068	
7	8.5	147.019539955	216.753214648	
7.5	8.5	168.745173564	216.720680695	
8	8.5	191.938517587	216.747844187	
8.5	8.5	216.780112527	216.780116883	
9	8.5	243.043920036	216.756842757	
9.5	8.5	270.729940111	216.730306112	
10	8.5	299.838172755	216.752791248	
0	9	0.0432407878334	242.995715069	
0.5	9	0.749320152281	243.014818165	
1	9	2.98400477693	243.002166026	
1.5	9	6.74729466178	242.987848544	
2	9	12.0391898068	243.001955613	
2.5	9	18.7363240629	243.010797024	
3	9	26.9741632716	242.987463278	
3.5	9	36.7527074329	242.972215328	
4	9	48.0719565468	243.00531413	
4.5	9	60.729256939	243.023524532	
5	9	74.9535912197	242.983117652	
5.5	9	90.7449593889	242.953613847	
6	9	108.103361447	243.004533479	
6.5	9	126.739955881	243.042767236	
7	9	146.948605805	242.992160293	
7.5	9	168.729311218	242.947664739	
8	9	192.082072122	243.00423266	
8.5	9	216.756838995	243.043921599	
9	9	242.973014442	242.973016832	
9.5	9	270.730598464	242.922812037	
10	9	300.02959106	243.024600896	
0	9.5	0.065717248095	270.752314786	
0.5	9.5	0.74944510261	270.741618247	
1	9.5	2.97604009861	270.749467299	
1.5	9.5	6.7455022361	270.75780837	
2	9.5	12.0578315151	270.74858789	
2.5	9.5	18.7300649641	270.743109991	
3	9.5	26.9622535447	270.757879365	
3.5	9.5	36.7543972568	270.767643276	
4	9.5	48.1064961003	270.747148987	
4.5	9.5	60.71738365	270.734215998	
5	9.5	74.9303767465	270.756911646	
5.5	9.5	90.7454753898	270.775354952	
6	9.5	108.16267958	270.749664933	
6.5	9.5	126.725757756	270.723868545	
7	9.5	146.914026179	270.742330777	
7.5	9.5	168.72748485	270.765677701	
8	9.5	192.166133767	270.754535388	
8.5	9.5	216.730304595	270.729939047	
9	9.5	242.922811017	270.730598811	
9.5	9.5	270.743653032	270.743653137	
10	9.5	300.19283064	270.756240486	
0	10	-0.0267230080895	300.016566066	
0.5	10	0.750336193058	299.941805179	
1	10	3.00982467957	299.993169826	
1.5	10	6.75174245144	300.049984377	
2	10	11.9760895087	299.991573202	
2.5	10	18.7582824201	299.955723367	
3	10	27.0156893255	300.051211407	
3.5	10	36.748310225	300.113845898	
4	10	47.9561451185	299.979435417	
4.5	10	60.7629186819	299.901686361	
5	10	75.0283912108	300.060417204	
5.5	10	90.7525627054	300.180604634	
6	10	107.935433165	299.987225342	
6.5	10	126.757983309	299.827363997	
7	10	147.033063048	300.003726099	
7.5	10	168.760672383	300.17471958	
8	10	191.940811313	299.998752373	
8.5	10	216.752792106	299.838169227	
9	10	243.024602274	300.029588694	
9.5	10	270.756241817	300.192829413	
10	10	299.947710734	299.947710019	
